path,alphabet,character_number,class_id
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_05.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_06.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_07.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_08.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_09.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_10.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_11.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character24/0319_12.png,Anglo-Saxon_Futhorc,character24,43
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_01.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_02.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_03.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_04.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_05.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_06.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_07.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_08.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_09.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_10.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_11.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character25/0320_12.png,Anglo-Saxon_Futhorc,character25,44
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_01.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_02.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_03.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_04.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_05.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_06.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_07.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_08.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_09.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_10.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_11.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character26/0321_12.png,Anglo-Saxon_Futhorc,character26,45
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_01.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_02.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_03.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_04.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_05.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_06.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_07.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_08.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_09.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_10.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_11.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character27/0322_12.png,Anglo-Saxon_Futhorc,character27,46
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_01.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_02.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_03.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_04.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_05.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_06.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_07.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_08.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_09.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_10.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_11.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character28/0323_12.png,Anglo-Saxon_Futhorc,character28,47
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_01.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_02.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_03.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_04.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_05.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_06.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_07.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_08.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_09.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_10.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_11.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Anglo-Saxon_Futhorc/character29/0324_12.png,Anglo-Saxon_Futhorc,character29,48
Omniglot/images_background/Arcadian/character01/0001_01.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_02.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_03.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_04.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_05.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_06.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_07.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_08.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_09.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_10.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_11.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character01/0001_12.png,Arcadian,character01,49
Omniglot/images_background/Arcadian/character02/0002_01.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_02.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_03.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_04.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_05.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_06.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_07.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_08.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_09.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_10.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_11.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character02/0002_12.png,Arcadian,character02,50
Omniglot/images_background/Arcadian/character03/0003_01.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_02.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_03.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_04.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_05.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_06.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_07.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_08.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_09.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_10.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_11.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character03/0003_12.png,Arcadian,character03,51
Omniglot/images_background/Arcadian/character04/0004_01.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_02.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_03.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_04.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_05.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_06.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_07.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_08.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_09.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_10.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_11.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character04/0004_12.png,Arcadian,character04,52
Omniglot/images_background/Arcadian/character05/0005_01.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_02.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_03.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_04.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_05.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_06.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_07.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_08.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_09.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_10.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_11.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character05/0005_12.png,Arcadian,character05,53
Omniglot/images_background/Arcadian/character06/0006_01.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_02.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_03.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_04.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_05.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_06.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_07.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_08.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_09.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_10.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_11.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character06/0006_12.png,Arcadian,character06,54
Omniglot/images_background/Arcadian/character07/0007_01.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_02.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_03.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_04.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_05.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_06.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_07.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_08.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_09.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_10.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_11.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character07/0007_12.png,Arcadian,character07,55
Omniglot/images_background/Arcadian/character08/0008_01.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_02.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_03.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_04.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_05.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_06.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_07.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_08.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_09.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_10.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_11.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character08/0008_12.png,Arcadian,character08,56
Omniglot/images_background/Arcadian/character09/0009_01.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_02.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_03.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_04.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_05.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_06.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_07.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_08.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_09.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_10.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_11.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character09/0009_12.png,Arcadian,character09,57
Omniglot/images_background/Arcadian/character10/0010_01.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_02.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_03.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_04.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_05.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_06.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_07.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_08.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_09.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_10.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_11.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character10/0010_12.png,Arcadian,character10,58
Omniglot/images_background/Arcadian/character11/0011_01.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_02.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_03.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_04.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_05.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_06.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_07.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_08.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_09.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_10.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_11.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character11/0011_12.png,Arcadian,character11,59
Omniglot/images_background/Arcadian/character12/0012_01.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_02.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_03.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_04.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_05.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_06.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_07.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_08.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_09.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_10.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_11.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character12/0012_12.png,Arcadian,character12,60
Omniglot/images_background/Arcadian/character13/0013_01.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_02.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_03.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_04.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_05.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_06.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_07.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_08.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_09.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_10.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_11.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character13/0013_12.png,Arcadian,character13,61
Omniglot/images_background/Arcadian/character14/0014_01.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_02.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_03.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_04.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_05.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_06.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_07.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_08.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_09.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_10.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_11.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character14/0014_12.png,Arcadian,character14,62
Omniglot/images_background/Arcadian/character15/0015_01.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_02.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_03.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_04.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_05.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_06.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_07.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_08.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_09.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_10.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_11.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character15/0015_12.png,Arcadian,character15,63
Omniglot/images_background/Arcadian/character16/0016_01.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_02.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_03.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_04.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_05.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_06.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_07.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_08.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_09.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_10.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_11.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character16/0016_12.png,Arcadian,character16,64
Omniglot/images_background/Arcadian/character17/0017_01.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_02.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_03.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_04.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_05.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_06.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_07.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_08.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_09.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_10.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_11.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character17/0017_12.png,Arcadian,character17,65
Omniglot/images_background/Arcadian/character18/0018_01.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_02.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_03.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_04.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_05.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_06.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_07.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_08.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_09.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_10.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_11.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character18/0018_12.png,Arcadian,character18,66
Omniglot/images_background/Arcadian/character19/0019_01.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_02.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_03.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_04.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_05.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_06.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_07.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_08.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_09.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_10.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_11.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character19/0019_12.png,Arcadian,character19,67
Omniglot/images_background/Arcadian/character20/0020_01.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_02.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_03.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_04.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_05.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_06.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_07.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_08.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_09.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_10.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_11.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character20/0020_12.png,Arcadian,character20,68
Omniglot/images_background/Arcadian/character21/0021_01.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_02.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_03.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_04.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_05.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_06.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_07.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_08.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_09.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_10.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_11.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character21/0021_12.png,Arcadian,character21,69
Omniglot/images_background/Arcadian/character22/0022_01.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_02.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_03.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_04.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_05.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_06.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_07.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_08.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_09.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_10.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_11.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character22/0022_12.png,Arcadian,character22,70
Omniglot/images_background/Arcadian/character23/0023_01.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_02.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_03.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_04.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_05.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_06.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_07.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_08.png,Arcadian,character23,71
Omniglot/images_background/Arcadian/character23/0023_09.png,Arcadian,character23,71
